budget,genre,director_popularity,actor_1_popularity,actor_2_popularity,runtime,release_month,critic_score,marketing_budget,franchise,revenue
,Action,9.62316712961552,5.180087581651621,6.362599582226889,160.7849860662711,1.0,,1237651.5021825992,1.0,20984730.699235838
85867529.65533362,Horror,1.2014603536127915,1.1739008335377041,,134.60469566415156,1.0,27.47797803569965,3166984.3270554394,1.0,248058982.6460792
2945329.054640749,Comedy,3.038819687928875,5.730591663910053,,,8.0,4.760323028671958,3167053.475039985,0.0,645260564.5136211
21386327.815305647,Comedy,1.2347114435097897,9.112944998381785,7.760040531934826,114.15141275197382,4.0,21.816159216669952,437797.8666975136,1.0,266909953.67106467
196231203.93867648,Sci-Fi,5.494859951757214,4.6357487247894955,5.264052911029141,93.9336086972222,4.0,17.516481076911486,762956.9252864477,0.0,347658523.3168661
35638146.94683841,Drama,7.887554978671582,1.1726264224489023,0.9708408803649874,118.11015103248693,2.0,41.88341623762252,4916806.58682045,0.0,734418189.0625774
176806550.0180025,Comedy,3.609228890669983,1.2480751599999158,9.02818608693586,82.70862701352003,11.0,89.60961092744485,5129194.580698596,0.0,736464280.7018646
52918844.83959344,Action,9.084604569494212,5.069349060137714,8.896833339112023,131.8527421910952,11.0,54.22314705673388,3009880.470377412,1.0,
149387674.05943888,Sci-Fi,1.4387998606055943,,5.2444548032064215,122.68443539287988,11.0,72.37623555458626,2089365.7324891589,1.0,239589058.58850408
181411857.4212198,Horror,8.22976825385368,1.227304348234115,1.4057640725378333,113.40837788842751,1.0,17.400012489529363,186703.77289902672,0.0,298082191.66095424
144655841.1839517,Sci-Fi,3.933461697348463,8.176905710354099,8.076557487065006,194.5570956849991,12.0,84.70741612278452,2381836.874464648,1.0,43316383.19831407
21511025.01938829,Horror,1.6445440186356455,5.726871006260361,6.64698807090926,68.18293904795749,10.0,70.36994650426335,3214897.0441146265,1.0,360437708.5135841
71315709.2077301,Sci-Fi,6.4963585475754595,3.0067918915382856,7.7972588363489965,89.84986320691743,9.0,3.0964957978774756,504015.5205424609,1.0,33124558.38383182
111745754.03711694,Sci-Fi,3.3035605571078204,9.632709294546846,8.29324369107313,165.69897155776584,7.0,43.67459376751945,3584364.7865924905,0.0,66062927.886872336
24136762.744957864,Sci-Fi,3.5432033783790438,1.990409467142012,7.642787936939623,161.60456553537617,4.0,20.222952821741785,2399330.3027332947,1.0,671924112.777365
200866924.28298628,Horror,3.9870564066510235,9.763296321700523,4.464717729669269,,12.0,96.23443255413648,523715.5076972614,1.0,887033208.0072161
47408025.237801544,Horror,9.01897688163832,4.231205641217888,2.1669952141452677,118.31805838056572,6.0,38.516275585569325,,0.0,1107010093.6722412
133077778.60556196,Sci-Fi,6.406027945204756,7.9213865597542865,7.084935329989604,220.53450616809374,2.0,,2816506.456193757,1.0,
74587025.9811256,Comedy,4.209935586203926,5.775711367033675,6.402643751891105,107.49318185357582,7.0,27.088333588412087,3046805.176371836,0.0,591384748.6694674
68141557.2946449,Drama,6.08339577819004,6.80679246893839,6.790439089790371,173.89200649257154,2.0,,2780564.8018915663,1.0,136315725.0289634
134067341.75887975,Drama,7.2235836256343475,9.314860910066544,2.069764309677183,88.34892797938677,10.0,88.20094776881528,3111713.2383532864,1.0,82512714.1798149
9985549.620100709,Drama,3.7192100100836964,4.0740257052985065,2.6131568080074947,173.11880656251031,8.0,54.59770632289585,554563.9484927189,1.0,462065780.2674998
149537146.70342943,Horror,4.472911862228375,9.533850086486343,9.822804350176344,171.96237195915774,8.0,47.891546724479646,4139728.290692197,1.0,655376289.6646954
18231771.58258887,Horror,2.0959039921446885,3.901565619167324,8.723328101039348,149.00758812529503,1.0,100.82387040709449,4476533.599946855,1.0,94307717.18577579
100382112.40064596,Comedy,2.7352327391438043,4.252527824054568,10.263671355413445,120.00109187139293,8.0,88.0502086177708,1128568.8299402874,1.0,488542843.86827457
8146124.717594501,Drama,7.689902414321589,3.4588937248373743,7.189708178459585,161.91647738329536,2.0,62.65731495068168,2371311.428412556,0.0,157845447.98969913
39709148.19369977,Drama,2.1648914861354434,5.2118839723120285,5.638979454110288,115.9584100799815,6.0,51.34224745098288,1272250.0126391663,1.0,280120715.1252924
95217186.214499,Sci-Fi,6.135767437553727,2.4801283365728466,7.229236558748478,125.98598466167498,1.0,79.55503955442188,1526754.1235174793,1.0,164739791.81613368
103662356.09021574,Horror,7.2088948971717945,5.281027606773543,9.573877955945587,92.06024765180176,5.0,61.698548805692006,2892430.0445536003,1.0,399008042.89759773
137151260.02285665,Drama,2.100687891960285,6.529054164033347,6.457736534523896,171.84151070337327,11.0,78.40844213987597,3609791.5924189603,0.0,305646105.3699864
176373129.3657786,,6.580189704496488,7.80123627371384,5.343807064382962,104.77781162064588,7.0,70.87252950139363,921075.052753823,0.0,756767032.2283983
90157336.36133185,Comedy,3.841134607056661,8.575629547349594,2.19951945784702,97.0864056314742,10.0,76.37372490123565,1906701.4049344137,0.0,33437911.943434544
154450871.31890482,Drama,10.97463644441485,4.825788586881699,5.249658969071835,167.08794716528732,1.0,80.11553593454552,2226574.3947280636,1.0,749824579.7552217
13174401.64602557,Horror,6.07258396564681,4.008575866470898,7.810433363859942,93.47477989969613,2.0,73.48862201881897,2149930.591352203,1.0,
144456792.10815737,Comedy,9.445528749314608,3.595120684803118,3.702321715642916,132.98096458306034,7.0,,3050580.6044970886,,448078659.61887276
157832460.4090532,Sci-Fi,6.125468784033002,2.843808572661495,2.860971267092257,93.11201379888817,6.0,81.3124582310347,1060776.4670716915,0.0,220689003.9225252
108341908.87689017,Comedy,1.3951888169306363,,3.950947598269959,185.7966774935996,3.0,7.785542333305358,3088306.9124941337,0.0,430002566.47190326
147663551.43906784,Action,7.283006891834726,3.9954561316040036,3.200437753111807,88.02424955918357,10.0,71.71375457470236,1456108.4589266782,1.0,267274066.58777174
131315667.11424153,Action,10.262692012566502,3.6183257300231415,3.135389111694295,140.20014715398284,2.0,39.14336006384236,57604.16608977229,0.0,426501689.13504064
40311686.59859164,Horror,6.216255646536261,9.370090834386108,4.974573263128221,129.638334515568,10.0,42.76348117686607,2580709.0272224606,1.0,352408275.9521464
77534821.39398931,Drama,8.711646219599757,6.02072273430578,9.230831652599695,147.02074416871275,4.0,60.73707196833588,5248567.904262215,1.0,366794558.976166
144871260.41113314,Horror,8.926419252962742,4.01218925507659,5.414228851097062,174.401087767116,3.0,20.747306811242296,2018125.9657104705,1.0,363733248.44168013
41385556.169541515,Horror,2.7920363159752544,5.9396260612277345,2.713161253838058,150.09451444934086,,71.08319768699596,4438091.453556056,0.0,195854194.43164858
137907780.48951867,Horror,3.2837216204933743,2.0975292521479325,1.774773988968949,159.9823010382984,8.0,19.178351776810178,3621864.586241362,,
77080104.94083726,Horror,6.534701942918308,5.230070133669756,7.45973701722022,,2.0,21.897800594221827,1280030.092149188,0.0,112276861.44229892
,Sci-Fi,5.661996732248314,7.505841248085977,4.614473415928584,,10.0,45.02068789643491,1545560.3503152896,0.0,547426996.5853871
178474052.78388014,Sci-Fi,7.167533248515667,6.03248497658042,9.523892045886942,125.92410025324362,7.0,,3116011.7644731514,0.0,795326098.6179549
131069047.65385664,Comedy,8.593527840139185,4.035977490036415,7.119503926297353,167.7110984774121,8.0,65.88051631528086,1671333.1715486522,,38947359.38784115
33059423.76190569,Action,,11.226700943282738,7.636189631818327,175.41965033277287,6.0,,2087439.6231032566,1.0,339262174.02705824
228575471.8061944,Horror,3.4880440272593636,8.638945346068848,3.752139062634397,142.44034694155795,6.0,111.98225393201287,392203.8069070502,1.0,842108136.8661908
34706475.20141525,Comedy,8.345293008541992,7.0077774117638825,6.243300820339745,114.46531694784953,10.0,18.457470911916275,4882645.9601337835,1.0,847907908.6285198
115432957.32748494,Action,3.5810894034012106,5.569394072454253,3.0114123769364163,133.02904175813256,1.0,19.209781114002027,4612490.923150866,1.0,456827540.49691534
177819323.99605253,Drama,7.456229484520324,6.679451499132101,9.769046263712024,144.03607660610967,,64.07311196793556,4681164.400769717,0.0,833269787.0971307
16427413.576168861,Sci-Fi,4.25673384860354,2.9000219363911555,,146.87699231877397,1.0,42.630460792888165,301387.5247620586,0.0,53808075.43909921
102843666.9876913,Action,7.233958717800025,3.87981816178023,3.432470646762865,112.18694269355474,,96.84628432305215,1878938.384364437,0.0,266974367.26320973
101923447.39566448,Drama,1.6061189603293078,1.4375642570836442,3.2944685455348806,116.01009316885694,2.0,79.62610315867028,363959.18018159736,0.0,332222601.19564056
,,6.262910942364829,5.990556491888352,2.553585117705275,188.54622991194265,11.0,81.8567401065454,518707.7364222911,1.0,145472335.01135895
43394721.75644304,Sci-Fi,5.3196692746439815,5.784402145812262,6.898842220917779,107.0613259946985,5.0,37.70606279008872,2537225.402125391,0.0,595526548.0657136
36339548.27982756,Sci-Fi,5.662627982821368,3.464564577578556,3.2485419040635573,155.83631974791047,10.0,30.49707133346657,1628774.7284988828,1.0,129572928.99816284
33758914.6983631,Comedy,2.915413815088192,9.492707275317432,6.806906448562891,112.44043436719637,9.0,41.242158551656814,3244948.419392839,0.0,525467326.0394205
155923220.43604803,Horror,,9.965442663767009,3.3752486656204335,123.20523014109833,11.0,39.98152247413086,2424920.9870909336,0.0,923972305.2032355
219538032.0006787,Action,7.387796774111884,5.83551935854054,6.577855453722418,152.11031256369301,12.0,3.6827461345544252,1758557.2481500604,0.0,739787324.1331646
115924248.47394016,Action,2.675547315326895,7.2034867897161305,7.209597767556211,136.84822484935324,10.0,22.02313549815832,889601.841993995,0.0,946455567.0041893
59063300.72278846,,1.4359493375545198,10.150170558965456,9.138691441255654,,3.0,65.82329290466907,2116813.184702954,1.0,973248853.2281146
155157974.92573813,Sci-Fi,1.1178387202257718,2.113940253667388,8.312332952590484,137.36044104880241,8.0,29.916091756539053,3480428.08787967,1.0,977351277.1462675
68745693.34251225,Action,7.297181955851485,6.514319124140017,2.4994428790024563,73.48677394721918,3.0,78.07947081685936,2564029.3392293816,,749217415.3319619
102102866.73771699,Sci-Fi,6.1963109946514034,2.1845469043718744,1.9246660597260536,141.35676800055538,6.0,63.91655487918505,3321987.0760941748,1.0,426869533.6317697
52851554.05452086,Action,6.1930814335717885,6.971400449365158,7.239342648729509,123.82561468946628,4.0,97.40969661627761,1780689.1759505752,0.0,640755285.7962486
179998619.07509524,Comedy,2.617499511216775,3.6368020284701794,4.191233586109999,110.02977118547378,8.0,28.3962047518291,951609.0824431947,0.0,696959836.4989173
165566939.4548774,Horror,4.878691469048089,9.2598541752542,5.103983046208005,172.3312840120097,11.0,67.2496262371617,,1.0,755950982.3547143
85712393.17618887,Action,5.997776724380539,8.602386730609695,,158.69938861381368,6.0,69.53878741725536,4165594.0687786215,1.0,820057266.3390367
146566668.93305475,Sci-Fi,5.477559643317709,2.60137626446236,3.2215044044498065,85.97356447691581,8.0,61.01411945107346,2591749.151403885,0.0,72302059.93346567
13464882.190541422,Comedy,9.798216152888768,5.5800857026107575,1.318915075957836,95.50443827882486,1.0,24.804385359684282,3025846.987228795,,146912734.5219679
,Action,1.944662131922389,10.788012076670025,8.467527489518647,121.13302762569081,6.0,13.49200212167695,4587602.872354728,1.0,705846201.9358672
100469186.59899917,Drama,6.419588289044499,5.355406385962481,3.4040464788662463,124.90630475637357,1.0,58.460516642780945,3317462.9355905796,1.0,
61129365.52271718,Horror,,7.530240225000796,7.140471387938283,78.02604577027934,1.0,17.605057822250274,2869664.880310721,1.0,233870713.84783176
70415471.57151449,Action,5.047459209461212,6.91450473454498,1.2489222467829724,140.99350506647252,8.0,42.98669812537008,3946672.7527218317,0.0,382492900.37843686
100829178.47771344,Comedy,8.241546356524152,4.259601406255281,5.835767978086846,101.73758448724628,7.0,54.79078891984325,4587788.272658811,1.0,303537439.9817191
50007436.39552043,Drama,7.466715774647991,3.075615305764796,3.125116963168928,152.98142907279373,3.0,69.1773075025997,4239427.30593342,1.0,48655689.83800704
132654134.80537447,Comedy,10.06316929821874,3.211500813673257,8.94462846032271,162.21936245145568,6.0,10.979321532595879,2342895.897948729,1.0,796773484.3131634
97849432.0554826,Comedy,1.7834986269438553,9.505516841324718,8.396675560120462,171.22404706352432,9.0,93.92721537927962,2605801.5027119997,1.0,824695390.0719559
176179588.78915247,Drama,1.8846171709769155,4.46039008309632,4.009255179195022,175.60899061117107,7.0,19.437801706341784,699835.7366042886,1.0,341246644.3519759
10033275.756343944,Comedy,7.498458948494085,6.810906374907585,9.229426614036418,94.0925111289085,12.0,27.340082492386205,1262964.8991251609,0.0,476344733.9194088
36919150.61997582,Drama,7.417479458777649,5.480521703707057,8.36774628919417,150.0747067843155,3.0,93.92025972735492,4195990.595135333,1.0,559131793.6887096
29615790.10511919,Action,3.7056445015865878,5.959799379160698,6.899022406890104,,6.0,66.16070411422369,1886850.2457082663,0.0,102772336.20287347
179851560.74216798,Drama,1.9781741478736954,8.236009078914563,8.85845841788677,71.21870446867642,11.0,112.90273119175004,3490323.22075476,1.0,449429358.7401017
164437628.04088876,Drama,1.8767436475166759,11.435358346636242,3.284972175123514,89.59706419043728,4.0,23.564042450156744,3145726.5532770045,1.0,184206046.34268704
18618925.909709357,Horror,8.40415078009049,4.3040665952033486,5.926726554861833,173.36969457125394,3.0,88.69209613879393,2439966.5164571637,1.0,137530248.97178584
163294598.40228784,Drama,2.7587434230948777,9.068801570117737,1.33928143143917,,,0.8284906652817461,4775719.510340825,0.0,551956809.9460504
83893735.02898444,Drama,4.0027156322170905,7.440087104084896,1.9416696951591996,123.81228442383019,10.0,84.35333310520662,2938829.8009625687,0.0,374898068.22458524
120496453.06608875,Action,2.75441300274773,5.8781305574442575,11.26066541609724,89.22405590358055,2.0,31.97544299620959,447822.40888043394,0.0,672313236.4903184
52907957.267072305,Horror,4.033717525999119,10.59391981131836,4.049271466919113,100.58421277263307,1.0,9.766736163711759,4246248.004337934,1.0,348634727.14777696
130398358.70822284,Sci-Fi,1.5913812634768807,2.6976980227481695,7.078248121661107,139.88323247339704,2.0,16.372301697146774,1339894.4041018214,1.0,75272973.23072773
118954461.56436636,Action,6.5821715265434255,1.9030916721221556,8.296785501301084,145.56425206210488,7.0,28.1841971305293,2012779.2787722766,,354576738.7403555
100642944.55987954,Action,1.2738232388081299,9.669573086954447,7.530656125909115,135.73271031865843,10.0,22.558008866169803,3356295.0223398227,0.0,328179158.9812962
100430711.11519016,Sci-Fi,9.19236657071781,5.743435134594467,11.034357139102116,103.92695569732633,1.0,64.67817709307697,,1.0,144486959.66355452
34245666.924378,,2.812682885480441,9.178617633797927,3.199441407979128,,6.0,34.789459252082054,218331.8294525998,0.0,883937233.5862459
34429953.03108124,Comedy,5.056054114697815,8.446043243255366,1.1221298164957318,113.19309337087634,7.0,78.49404939966227,2361131.2155145383,1.0,
5367842.565827469,Horror,9.973304154918587,1.4823552523090702,4.559384953883305,161.49454690523459,9.0,24.515588975064247,3965009.5798880784,0.0,756803692.1289961
118823757.66868828,Comedy,7.359824429090781,9.022716480833704,2.271296093189574,118.31441609949981,8.0,70.73953534460723,109017.55902570093,0.0,872643081.0169976
121710124.60188565,Sci-Fi,6.523816908927636,5.196455660499311,1.161806240230629,187.7158897591317,6.0,72.12178718732072,143341.45364631218,0.0,17097931.730353873
156174945.54460108,Action,4.232799173789761,5.041290840240546,4.126755674578824,157.03994794944845,3.0,22.205384092148755,2597631.1774759265,,142097040.35742742
49419950.67848858,Action,4.820340811261251,7.119381536156185,7.067554279044901,153.50447130465994,8.0,66.15589369808532,3131635.8050313285,1.0,670683178.0555425
192609513.82190266,Horror,7.417907468831512,9.41729104863427,6.440968430639707,131.12759297106746,7.0,80.49697449965416,1036439.7594425005,0.0,959302589.4388126
160671882.44092888,Action,9.791602226508015,0.9709561399943469,3.567610779689123,175.22760921757975,3.0,52.94379409708239,3542678.993984957,1.0,195243091.3581301
105215129.56364247,Action,7.195111250546447,4.800041293476321,5.403485998281495,100.19439157362146,9.0,0.9167523378276611,3849056.819748252,1.0,723202143.240688
183444147.49186477,Horror,6.768625482987465,6.827055153527501,2.9735132720999964,112.9290544885965,12.0,10.095350274332779,4440867.317808747,,119964964.51124138
43761560.78657822,Horror,6.985411178464939,7.449687567617432,,108.46104843976305,2.0,46.15573724819008,,1.0,637002454.370636
152682307.81945762,Sci-Fi,4.8487256478407765,8.599267917676064,7.574311783729273,161.04265612552356,3.0,63.59687069097128,1118689.2359872307,0.0,71839346.63010556
128524407.70952427,Action,1.4936616608041744,2.262550026613024,7.763136766749881,90.44100320274147,2.0,80.85860763917279,1545436.0024458566,1.0,23965112.664504886
51665303.59548958,Action,4.785152877177206,3.3839320511589563,8.197923469068286,89.79470594614075,1.0,56.72877397594913,1460975.6174799178,1.0,
77240957.63796881,Sci-Fi,9.75144003902059,4.321732134585038,1.3961894802953874,100.910597453552,4.0,71.911087331787,3874240.9485548404,0.0,521749163.12875617
185428864.78697577,Drama,,7.949816858392186,8.424500586162964,,5.0,17.532725900743316,399180.87828227424,1.0,968490522.2299461
93726378.34076065,Drama,7.248300015563635,3.6227912845604817,6.5308325942203105,136.64742292624317,6.0,51.57256651670918,,1.0,
178561399.39348376,Drama,3.051411449758269,3.0644970876757642,5.9106453067370746,110.90953132492501,5.0,30.382568929108714,2078991.282671384,1.0,799519553.6160043
169333736.9551182,Sci-Fi,5.544790265475493,10.779953175035502,6.421377956073725,140.69487154546388,1.0,25.62115336687174,4306461.3383065425,0.0,585732799.0969234
91167663.47695783,Action,2.1837234810174158,1.0771471841322402,9.245995240127343,94.0513870332155,3.0,,2055916.2919084239,0.0,110505517.52248621
177130935.3411926,Sci-Fi,,11.616133850368573,5.694499274583307,160.84881981113256,1.0,19.92338920521954,3910123.6569282073,1.0,753696746.4320172
207835853.4215781,Sci-Fi,8.73530490656467,7.7353061260349065,5.558427200456152,157.36323876852143,11.0,38.65457283765172,3790506.736941134,1.0,578925279.0386009
57651231.07049316,Drama,4.406849997980546,7.857996990876995,8.802339574904861,126.08303413557485,5.0,52.35510278484447,2764278.9272742933,0.0,580518996.2310268
39895715.108527675,Comedy,5.785692631783396,4.4585198417201095,9.408344615250305,176.54714382910512,5.0,82.9843227698351,1643603.217691652,0.0,905098065.16349
144288950.4592804,Action,,1.1657498658583094,5.244789181383766,89.53641725621465,12.0,93.2993895381884,607083.716349866,0.0,121170462.70547554
11723887.964665491,Drama,9.285032953430582,7.00272159254011,7.590879403466124,108.94127680951696,11.0,53.45430769332303,461829.4476913541,1.0,335956977.40280575
161392525.14845625,Comedy,2.8387251245053737,9.913484320025308,4.026867537651384,119.6062212218046,6.0,75.75275369655881,504953.54935133003,1.0,67368545.71688317
150722353.6069666,Comedy,3.9474494421775144,9.256753184514238,3.2506143740362057,93.45929353835248,8.0,42.74460924474887,3036831.649383976,0.0,180646907.2166374
21483549.478320565,Horror,2.319561473634751,2.2781041577661183,6.2973915131147,98.40429383467497,10.0,89.69681250722105,3990280.7715225653,1.0,834054781.3238833
130595544.86763543,Action,9.80580653516861,7.388968521978091,9.5539647765562,122.88781889903021,12.0,36.08360609367569,694053.8005814246,1.0,482697229.10301
190271941.04496878,Comedy,9.438910518051058,7.783778814557542,8.447918770185876,217.80977202139925,1.0,68.00747072011882,4076771.795493267,1.0,877686249.3993382
,Drama,5.685117114771697,7.421949634146993,4.142491480131476,109.60990716826335,4.0,40.579914795300354,1472575.939801321,1.0,493053602.0301225
42350335.94551185,Horror,9.121499294962168,8.903916769586301,5.5054311753880905,106.06121462776471,10.0,19.058683075984558,1186368.281708463,1.0,21083655.042166192
135276472.5087013,Action,5.468113843982964,9.104670408003765,2.682334246769857,124.24492128567088,11.0,35.315393097089974,3128856.756898627,1.0,683004572.5481943
152574559.22490308,Sci-Fi,5.332820443021744,6.588785350292844,10.691899814119614,86.33744582522117,1.0,59.190362383550394,725035.6347766254,1.0,945375181.2953439
108378708.07725878,Drama,1.7752031568473896,2.066701416745487,8.318484988742991,137.20633236328956,9.0,8.19555010142482,,0.0,27995525.25941727
,Comedy,5.9514087606319155,5.220073651975429,7.23220249806141,95.92716509523251,11.0,71.66713038758917,2350872.7236900935,0.0,706848794.2705749
52682563.222743414,Comedy,2.2254615675173293,1.87398112653299,8.803724392988432,167.4956546904685,7.0,68.00692866888562,678099.1528503112,0.0,354902311.7229623
117304800.36178344,Drama,7.608607250762693,,6.781807083165185,135.88977982978628,7.0,56.991285181188495,4910121.759180207,0.0,471124835.45897317
160723974.40516004,Comedy,8.169565971885417,,5.818465013112517,165.50516009034683,12.0,42.40604219890848,2946476.177969452,0.0,249254806.9172069
137731315.10081485,Horror,8.348319085872285,1.5759857183013435,1.4471212287380568,156.81671104911624,5.0,70.26425566746684,1904386.636423197,0.0,87570224.63377403
,Action,1.1996921527371227,4.11626543810135,5.236516714664377,,7.0,4.038391856895124,2178783.6262035565,0.0,729868052.7298617
23629066.534433976,Horror,4.123808007750691,1.92354397002261,6.964961211100536,129.25404883049805,12.0,13.65675860940806,3338178.328925975,0.0,444402855.6915849
153555295.64256847,Comedy,3.2220469541319643,,7.405517817008216,128.58912898725626,2.0,78.03057557077612,4887846.6010973165,0.0,911697961.5932301
135059492.07107157,Sci-Fi,4.984797497302508,8.830772922659648,5.126428356817316,86.98305527630953,4.0,30.13863481101275,3276224.505575932,1.0,142727783.28940815
34206399.91663974,Action,1.7234667793469092,1.5286471634276664,,90.01623155720773,7.0,4.299574445522371,420323.7953858755,1.0,735185696.5309738
48354111.9723825,Action,8.639815278552991,11.63135011058569,2.076352606376683,124.74920307203051,3.0,44.82715339934062,3213367.8232295695,0.0,334996258.9882477
75376596.2071264,Drama,6.395478785810266,,5.957760174202542,163.29413564532652,2.0,85.69171429320836,5123022.3101505935,1.0,91577853.20846981
,Drama,3.586309901898251,2.814531349784115,8.432964807752654,107.0700318288519,10.0,,3149572.41360592,1.0,367267892.37830424
118174228.17195036,Sci-Fi,4.1880527880613325,1.5961305397771017,7.559930689705403,94.59342155902345,2.0,20.05403770856729,113535.87460266166,0.0,300838422.9724076
152179749.50117597,Action,4.784716803802874,,6.093975193976715,96.53164889523138,1.0,28.073318417720234,4046671.1353819515,0.0,37670680.89411731
212389543.6024428,Sci-Fi,6.376776959613275,7.375766150546215,3.434509188141409,,5.0,76.54178318017591,2010752.1313834926,0.0,79074089.98345372
,Drama,6.398254076144326,5.0526456774993145,,119.8511627879285,12.0,70.21711497380412,353563.6263354085,1.0,
71781593.38700108,Drama,7.480752710582684,1.4321427493166388,7.155684450476522,110.05637898516493,6.0,72.47379280807309,546762.6558299719,1.0,974465632.3364762
115378584.89725703,Action,5.485302632241301,1.4669976473448005,5.529741926914619,96.41880182770693,6.0,21.042884279481108,3969615.5228751954,0.0,890048615.980361
28443052.3328454,Horror,10.549915291810334,4.653570874080657,2.5357443023197384,117.4906508670179,9.0,26.41819300855703,4307974.5279336255,1.0,319304579.59368235
209507425.55558336,,8.830405727514457,3.0632077470623247,6.608440402478306,138.89727411703956,4.0,17.73002654416665,893298.2041191168,1.0,179558563.89019987
152140139.29825783,Drama,3.253389740354986,3.117090766207071,5.16118473419689,156.09260558817,1.0,42.67921396417544,2180302.96966792,1.0,353480625.69932634
12685180.417488435,Drama,9.305655531525428,,6.75304547516564,142.80099735830765,6.0,16.859348371493965,359459.95937145175,0.0,992397858.9261929
84167696.17188868,Horror,2.0095144088541166,9.46765394608618,8.687193217847817,84.50489199021344,,39.27950672259832,3372147.9818674386,1.0,289026092.4503559
61707313.695365846,Horror,8.852059985105157,10.68451331951911,2.533205084803982,160.35024729115875,10.0,52.15026268833228,3071702.740455472,1.0,715004879.8782079
142470256.09860098,Sci-Fi,4.469562058985411,5.010789868972484,1.0566373980398203,128.29367579449263,6.0,64.33998751549143,329833.8666053874,,551024210.8256912
,Sci-Fi,8.554236048158728,8.855984135031658,8.514172371307875,165.45109175000917,3.0,71.22313693521582,3813231.2541643954,1.0,
202200397.23055467,Comedy,9.267362672885529,4.666461486933172,6.455641198061059,91.75335121644474,2.0,59.553424193890585,1853040.4893089063,1.0,729010912.3744683
141576561.98017716,Comedy,7.714775558518102,4.466698246596505,6.575450617152452,169.7815213291386,6.0,102.4239656638532,4685283.293893162,1.0,871922435.8897533
133865764.15824077,Action,7.614592514697957,2.608384662012986,10.457906798019607,195.45015637478417,1.0,0.8999729477223212,3777296.3642885652,,941335721.8459902
38658823.98453335,Sci-Fi,3.544530962105392,6.707611108197335,8.617176442860908,115.21509287252417,7.0,6.711305951105065,2639931.4143344965,0.0,427866073.40057206
,Drama,1.9621209112013933,12.022228514831696,9.500411228877724,75.48766431110974,7.0,48.70711465785093,,0.0,211457242.43811888
78941793.24489394,Sci-Fi,3.1365148010413133,6.301304853682043,6.647548136988081,,10.0,104.23333826268602,2042734.3873910645,1.0,492146633.9403226
80575382.35210124,Drama,2.663062004693193,4.142991276720628,6.390389248092989,193.82005488007704,7.0,12.17211472444479,62681.11117129626,0.0,441849199.997031
213365651.48347422,Horror,7.279422492679575,5.845480762484293,4.549877191679666,125.72234920786286,12.0,4.586817357367066,699878.0406624275,1.0,553569315.6146411
14980325.362210654,Sci-Fi,3.423236567257278,2.305525940477252,2.4660118280157697,145.22748737482783,11.0,48.03885194327988,2692191.183620275,1.0,875466795.4242494
131858371.9882863,Horror,10.083419830336947,9.85559320797435,5.545501010411234,118.65564711727431,10.0,49.04835567292446,1662262.6849282624,1.0,29705297.829274762
75122404.09353642,Comedy,7.090773263546033,5.963937039962914,3.4416966319495494,99.5662235765108,1.0,11.912436681742467,5300711.687785546,0.0,53904564.92379585
134837445.8008118,Comedy,8.897759122457979,4.726759478745067,9.106803310979451,109.87202202853182,4.0,17.67287963229137,4513564.666925535,1.0,113699046.7141269
183277714.6210186,Action,1.6112498667717274,5.829481269028003,6.36421042560701,139.41293388168378,7.0,59.78688219148085,4701552.205820379,1.0,681800880.1741426
31131208.816976875,Sci-Fi,9.954831996937294,5.766612816863876,6.54638407643571,96.30410407932817,11.0,,213827.34323550525,0.0,287040815.1377532
74168722.599567,Horror,8.618364380093832,1.6597875210054236,4.429132022890538,111.1308264821426,9.0,77.73569447872318,2352122.309523155,0.0,661359673.7000415
64013400.22015697,Drama,5.753174947765257,,1.5027878323623296,124.49872600112289,5.0,97.0595600558514,3384765.581696423,1.0,
76543877.70056021,,6.934734158793,2.803274554123258,1.1300294488138682,106.31221556358554,2.0,18.86929358935704,2694365.6113571157,0.0,467758070.70374906
159514074.6337003,Comedy,7.192162628410775,7.1109590284319575,4.358612090061927,173.12573994215435,7.0,52.710223565402345,1794686.8741446855,0.0,266238075.47432488
44358150.48527945,Drama,2.7435201608655286,7.991784355360131,1.664861190687132,164.7039432905796,10.0,63.01181607813649,3912713.5102846394,1.0,489916462.0233447
108811849.54561922,Horror,5.310183121050096,7.792567541476188,6.279249381124317,108.45245862881691,1.0,58.39940523855001,,1.0,402538202.9608372
144171070.928618,Horror,3.637626183840921,6.251093148251813,9.866967886237616,98.50251286214612,7.0,,3411163.5564493556,1.0,372992567.1224415
199305819.63178182,Sci-Fi,2.5879744647222793,5.726440269070509,7.905840994003471,143.53358912730118,6.0,93.62217993047999,3668818.7045122124,0.0,976693377.001503
48617643.35426928,Sci-Fi,,2.2200145361160715,6.683669714064839,109.61337093091359,7.0,33.58625846866328,2714860.920146998,0.0,914347653.5057707
172649907.3866116,Action,1.4756739247569424,8.12412517895565,3.1775627806247515,115.05758974066752,10.0,72.85667240998961,2500309.7591957264,0.0,586344819.0033755
42899236.802298725,Comedy,1.1826370669294606,3.1013329539798313,,206.12498074855517,3.0,40.93518100149401,,1.0,79315334.21275105
17866993.838770512,Sci-Fi,2.276837780066891,5.527848937307345,9.388056639160228,101.81188324572237,3.0,63.41802036495543,1809944.4388609927,0.0,882396801.3955649
